"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","idx-logo src","for-sale-content-container href","for-sale-content-container","price-container","status-pill","builder-name","builder-type","move-in-ready-content-container href","move-in-ready-content-container"
"https://www.homes.com/property/9960-froom-cir-sacramento-ca-unit-88/5gm3ntxydzg3z/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/9615013574-373258412/9960-froom-cir-sacramento-ca-primaryphoto.jpg","https://www.homes.com/property/9960-froom-cir-sacramento-ca-unit-88/5gm3ntxydzg3z/","https://images.homes.com/listings/117/1715013574-373258412/9960-froom-cir-sacramento-ca-buildingphoto-2.jpg","https://www.homes.com/property/9960-froom-cir-sacramento-ca-unit-88/5gm3ntxydzg3z/","https://images.homes.com/listings/117/3715013574-373258412/9960-froom-cir-sacramento-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/9960-froom-cir-sacramento-ca-unit-88/5gm3ntxydzg3z/"" role=""link"" aria-label=""9960 Froom Cir Unit 88, Sacramento, CA 95827"" title=""9960 Froom Cir Unit 88, Sacramento, CA 95827"">
                                    <img class=""embla__slide__img image-container"" alt=""9960 Froom Cir Unit 88, Sacramento, CA 95827"" />
                                </a>
                            </div>
                        </div>","8","$39,999","1 Bed","1 Bath","720 Sq Ft","9960 Froom Cir Unit 88, Sacramento, CA 95827","This 1 bedroom, 1 bathroom mobile home is a great option for someone just starting out or looking for an affordable place to make their own. It has some nice updates, including upgraded flooring, kitchen cabinets, and bathroom improvements. Priced to sell and full of potential for the right buyer.","Maykel Orozco Cruz","Real Broker","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/9960-froom-cir-sacramento-ca-unit-88/5gm3ntxydzg3z/","9960 Froom Cir Unit 88, Sacramento, CA 95827","","","","","",""
"https://www.homes.com/property/3213-magicwoods-ct-sacramento-ca/38ncpdledw91q/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/9409683184-534021712/3213-magicwoods-ct-sacramento-ca-primaryphoto.jpg","https://www.homes.com/property/3213-magicwoods-ct-sacramento-ca/38ncpdledw91q/","https://images.homes.com/listings/117/3509683184-534021712/3213-magicwoods-ct-sacramento-ca-buildingphoto-2.jpg","https://www.homes.com/property/3213-magicwoods-ct-sacramento-ca/38ncpdledw91q/","https://images.homes.com/listings/117/6509683184-534021712/3213-magicwoods-ct-sacramento-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3213-magicwoods-ct-sacramento-ca/38ncpdledw91q/"" role=""link"" aria-label=""3213 Magicwoods Ct, Sacramento, CA 95827"" title=""3213 Magicwoods Ct, Sacramento, CA 95827"">
                                    <img class=""embla__slide__img image-container"" alt=""3213 Magicwoods Ct, Sacramento, CA 95827"" />
                                </a>
                            </div>
                        </div>","32","$439,000","3 Beds","2 Baths","1,137 Sq Ft","3213 Magicwoods Ct, Sacramento, CA 95827","Tucked away on a peaceful court, this charming home offers the perfect blend of comfort, convenience and opportunity. Featuring 3 bedrooms, 2 bathrooms and 1,127 square feet of living space, the home welcomes you with a bright, open feel and a layout designed for easy everyday living. The spacious living area flows naturally into the dining space and kitchen, creating an inviting environment for","Ponce Deleong Smith","LPT Realty, Inc","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/3213-magicwoods-ct-sacramento-ca/38ncpdledw91q/","3213 Magicwoods Ct, Sacramento, CA 95827","","","","","",""
"https://www.homes.com/property/2036-benita-dr-rancho-cordova-ca-unit-3/bxr1smccpdn06/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/3958241774-706957512/2036-benita-dr-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/2036-benita-dr-rancho-cordova-ca-unit-3/bxr1smccpdn06/","https://images.homes.com/listings/111/9958241774-706957512/2036-benita-dr-rancho-cordova-ca-buildingphoto-2.jpg?t=p","https://www.homes.com/property/2036-benita-dr-rancho-cordova-ca-unit-3/bxr1smccpdn06/","https://images.homes.com/listings/117/3068241774-706957512/2036-benita-dr-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2036-benita-dr-rancho-cordova-ca-unit-3/bxr1smccpdn06/"" role=""link"" aria-label=""2036 Benita Dr Unit 3, Rancho Cordova, CA 95670"" title=""2036 Benita Dr Unit 3, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""2036 Benita Dr Unit 3, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","14","$212,000","2 Beds","1 Bath","840 Sq Ft","2036 Benita Dr Unit 3, Rancho Cordova, CA 95670","Exceptional long term real estate investment opportunity in prime Rancho Cordova location for yourself, family and portfolio. This updated 2 bedroom condo is in central location the is minutes to many schools and other big cities - Folsom Lake College, Sac State, Cosumnes River College, top rated Folsom schools. Easy freeway access to hwy 50 and I80 to Folsom, Downtown Sacramento, and Roseville.","Theresa Deardorff","RE/MAX Gold Woodland","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/2036-benita-dr-rancho-cordova-ca-unit-3/bxr1smccpdn06/","2036 Benita Dr Unit 3, Rancho Cordova, CA 95670","","","","","",""
"https://www.homes.com/property/3489-barley-way-rancho-cordova-ca/c3f24qmfehq3x/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/6o5UPeRZ8l5AEQVQYPshgRzZUM_B1sda0A7IZSqIfMo/117/3489-barley-way-rancho-cordova-ca-primaryphoto.jpg?p=1","https://www.homes.com/property/3489-barley-way-rancho-cordova-ca/c3f24qmfehq3x/","https://imagescdn.homes.com/i2/LToBrUqvFdcySJ-Se1NCPdN6igcHS3KSUF4878uqZ7g/117/3489-barley-way-rancho-cordova-ca-interiorphoto-2.jpg?p=1","https://www.homes.com/property/3489-barley-way-rancho-cordova-ca/c3f24qmfehq3x/","https://imagescdn.homes.com/i2/wZgp499NfjWm0JfsSo3zJB5FiIIz6-S8U-hP48JL7rE/117/3489-barley-way-rancho-cordova-ca-interiorphoto-3.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3489-barley-way-rancho-cordova-ca/c3f24qmfehq3x/"" role=""link"" aria-label=""3489 Barley Way, Rancho Cordova, CA 95670"" title=""3489 Barley Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""3489 Barley Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","9","","3 Beds","2.5 Baths","1,542 Sq Ft","3489 Barley Way, Rancho Cordova, CA 95670","Introducing Plan 1542 at Veranda in Stone Creek Village! This stunning single family home in Rancho Cordova, CA offers 3 beds, 2.5 baths, and 1,542 sq ft of living space. With a 2 car garage and a 2 story layout, this home is perfect for comfortable living.The downstairs boasts an open kitchen and dining area that seamlessly flows into the great room, a convenient entry coat closet, covered","","","","","","$479,950","New Construction","Elliott Homes","Builder","https://www.homes.com/property/3489-barley-way-rancho-cordova-ca/c3f24qmfehq3x/","3489 Barley Way, Rancho Cordova, CA 95670"
"https://www.homes.com/property/3230-chelmer-way-rancho-cordova-ca/l1wghkb0c0myq/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2248960774-506837512/3230-chelmer-way-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/3230-chelmer-way-rancho-cordova-ca/l1wghkb0c0myq/","https://images.homes.com/listings/117/5248960774-506837512/3230-chelmer-way-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/3230-chelmer-way-rancho-cordova-ca/l1wghkb0c0myq/","https://images.homes.com/listings/117/1348960774-506837512/3230-chelmer-way-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3230-chelmer-way-rancho-cordova-ca/l1wghkb0c0myq/"" role=""link"" aria-label=""3230 Chelmer Way, Rancho Cordova, CA 95670"" title=""3230 Chelmer Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""3230 Chelmer Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","50","$499,000","3 Beds","2.5 Baths","1,713 Sq Ft","3230 Chelmer Way, Rancho Cordova, CA 95670","Welcome to 3230 Chelmer Way, a well-maintained home located in a desirable Rancho Cordova community. Offering approximately 1,713 square feet of living space, this residence features three bedrooms and two-and-a-half bathrooms with a functional layout designed for everyday comfort. The open-concept main living area is enhanced by laminate flooring throughout the main level and filled with natural","Jim Hamilton","Re/Max Gold Fair Oaks","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/3230-chelmer-way-rancho-cordova-ca/l1wghkb0c0myq/","3230 Chelmer Way, Rancho Cordova, CA 95670","","","","","",""
"https://www.homes.com/property/443-royal-crest-cir-rancho-cordova-ca/5rv2zq81m3kly/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/8777114474-850944412/443-royal-crest-cir-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/443-royal-crest-cir-rancho-cordova-ca/5rv2zq81m3kly/","https://images.homes.com/listings/117/5877114474-850944412/443-royal-crest-cir-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/443-royal-crest-cir-rancho-cordova-ca/5rv2zq81m3kly/","https://images.homes.com/listings/117/9877114474-850944412/443-royal-crest-cir-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/443-royal-crest-cir-rancho-cordova-ca/5rv2zq81m3kly/"" role=""link"" aria-label=""443 Royal Crest Cir, Rancho Cordova, CA 95670"" title=""443 Royal Crest Cir, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""443 Royal Crest Cir, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","28","$99,888","2 Beds","2 Baths","1,248 Sq Ft","443 Royal Crest Cir, Rancho Cordova, CA 95670","Attractive mobile home clean includes built in microwave, refrigerator, washer and dryer. Kitchen has laminate flooring. Large laundry room with space for freezer. This double wide unit is available for quick move in. Quiet and well-maintained park with many highlights.","shirley Kistler","NextHome Haven Properties","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/443-royal-crest-cir-rancho-cordova-ca/5rv2zq81m3kly/","443 Royal Crest Cir, Rancho Cordova, CA 95670","","","","","",""
"https://www.homes.com/property/2639-las-casas-way-rancho-cordova-ca/rb2x0fys1yb1g/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2504083974-959705612/2639-las-casas-way-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/2639-las-casas-way-rancho-cordova-ca/rb2x0fys1yb1g/","https://images.homes.com/listings/117/3504083974-959705612/2639-las-casas-way-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/2639-las-casas-way-rancho-cordova-ca/rb2x0fys1yb1g/","https://images.homes.com/listings/117/4504083974-959705612/2639-las-casas-way-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2639-las-casas-way-rancho-cordova-ca/rb2x0fys1yb1g/"" role=""link"" aria-label=""2639 Las Casas Way, Rancho Cordova, CA 95670"" title=""2639 Las Casas Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""2639 Las Casas Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","39","$449,900","4 Beds","2 Baths","1,200 Sq Ft","2639 Las Casas Way, Rancho Cordova, CA 95670","Welcome to this versatile 4-bedroom, 2-bath home offering comfort, functionality, and income potential. One bedroom and one bathroom are currently configured as a separate rented unit, ideal for extended family, a mother-in-law quarters, guest suite, or potential rental opportunity. Inside, the home features beautiful hardwood floors, a cozy fireplace, and a warm, inviting living space perfect","Zoritha Thompson","Goree & Thompson Real Estate, Inc.","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/2639-las-casas-way-rancho-cordova-ca/rb2x0fys1yb1g/","2639 Las Casas Way, Rancho Cordova, CA 95670","","","","","",""
"https://www.homes.com/property/10832-glenhaven-way-rancho-cordova-ca/12z7gv3rk6k2l/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/5059320184-771240712/10832-glenhaven-way-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/10832-glenhaven-way-rancho-cordova-ca/12z7gv3rk6k2l/","https://images.homes.com/listings/117/8059320184-771240712/10832-glenhaven-way-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/10832-glenhaven-way-rancho-cordova-ca/12z7gv3rk6k2l/","https://images.homes.com/listings/117/6159320184-771240712/10832-glenhaven-way-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/10832-glenhaven-way-rancho-cordova-ca/12z7gv3rk6k2l/"" role=""link"" aria-label=""10832 Glenhaven Way, Rancho Cordova, CA 95670"" title=""10832 Glenhaven Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""10832 Glenhaven Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","62","$530,000","3 Beds","2 Baths","1,543 Sq Ft","10832 Glenhaven Way, Rancho Cordova, CA 95670","Welcome to Cordova Highlands, a unique and quaint section of Rancho Cordova. This home has been meticulously maintained by the sellers. This 3 bedroom home also offers a 4th possible room for a separate office space or gym. Kitchen provides plenty of cabinet and counter space with built-in island. Backyard covered patio provides shade for outdoor enjoyment with a side storage space and custom","Ralph Izarraras","Security Pacific Real Estate","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/10832-glenhaven-way-rancho-cordova-ca/12z7gv3rk6k2l/","10832 Glenhaven Way, Rancho Cordova, CA 95670","","","","","",""
"https://www.homes.com/property/10927-bushel-way-rancho-cordova-ca/9eby8d3f6eg2m/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/9gAEuQ_FAZY0InsyUXxEKpPr_Se_3zsGqeJAhWFM4eE/117/10927-bushel-way-rancho-cordova-ca-primaryphoto.jpg?p=1","https://www.homes.com/property/10927-bushel-way-rancho-cordova-ca/9eby8d3f6eg2m/","https://imagescdn.homes.com/i2/HfQiWpt4sFzJzCg3HHttukzuEF0Tsm8_14tpJ5xUUiw/117/10927-bushel-way-rancho-cordova-ca-interiorphoto-2.jpg?p=1","https://www.homes.com/property/10927-bushel-way-rancho-cordova-ca/9eby8d3f6eg2m/","https://imagescdn.homes.com/i2/g1vGxGz8xds8wXfYqszDgAI39D7xWnHI_vnMxkUpKH4/117/10927-bushel-way-rancho-cordova-ca-interiorphoto-3.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/10927-bushel-way-rancho-cordova-ca/9eby8d3f6eg2m/"" role=""link"" aria-label=""10927 Bushel Way, Rancho Cordova, CA 95670"" title=""10927 Bushel Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""10927 Bushel Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","8","","3 Beds","2.5 Baths","1,684 Sq Ft","10927 Bushel Way, Rancho Cordova, CA 95670","Discover Plan 1684 at Veranda in Stone Creek Village! This exquisite single family home in Rancho Cordova, CA offers 3 beds, 2.5 baths, and 1,684 sq ft of living space. With a 2 car garage and a 2 story layout, this home provides ample space for comfortable living.The downstairs features an open kitchen and dining area that leads into a separate great room, an entry coat closet, patio, and a","","","","","","$495,950","New Construction","Elliott Homes","Builder","https://www.homes.com/property/10927-bushel-way-rancho-cordova-ca/9eby8d3f6eg2m/","10927 Bushel Way, Rancho Cordova, CA 95670"
"https://www.homes.com/property/10833-glenhaven-way-rancho-cordova-ca/kv9p5fm7v8r93/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/6587262184-360880712/10833-glenhaven-way-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/10833-glenhaven-way-rancho-cordova-ca/kv9p5fm7v8r93/","https://images.homes.com/listings/117/9587262184-360880712/10833-glenhaven-way-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/10833-glenhaven-way-rancho-cordova-ca/kv9p5fm7v8r93/","https://images.homes.com/listings/117/0687262184-360880712/10833-glenhaven-way-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/10833-glenhaven-way-rancho-cordova-ca/kv9p5fm7v8r93/"" role=""link"" aria-label=""10833 Glenhaven Way, Rancho Cordova, CA 95670"" title=""10833 Glenhaven Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""10833 Glenhaven Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","37","$630,000","5 Beds","3 Baths","2,184 Sq Ft","10833 Glenhaven Way, Rancho Cordova, CA 95670","Welcome to an incredible opportunity in Rancho Cordova featuring a fully permitted income-producing ADU that makes this property truly stand out. The attached accessory dwelling unit is approximately 913 square feet and offers two bedrooms, one full bathroom, a full kitchen, and its own laundry area. It provides immediate rental income and is perfect for investors, multi-generational living, or","Michael Cameron","Realty One Group Complete","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/10833-glenhaven-way-rancho-cordova-ca/kv9p5fm7v8r93/","10833 Glenhaven Way, Rancho Cordova, CA 95670","","Open Fri 3PM - 6PM","","","",""
"https://www.homes.com/property/plan-3127-rio-del-oro-placer/y649qtrtv0jw2/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/tTbk_1jaUuAzwqwkEWwc2Dm40AN3c9RAmft3eJTUzgM/117/11581-tortuguero-way-rancho-cordova-ca-primaryphoto.jpg?p=1","https://www.homes.com/property/plan-3127-rio-del-oro-placer/y649qtrtv0jw2/","https://imagescdn.homes.com/i2/P85QbOEUO4BaPjghGn8kxIZsfjW0T_WWMzDfE6Jgvn8/117/11581-tortuguero-way-rancho-cordova-ca--2.jpg?p=1","https://www.homes.com/property/plan-3127-rio-del-oro-placer/y649qtrtv0jw2/","https://imagescdn.homes.com/i2/FHN7i5BE7tSysTHYRzXCAnRBNHryTFRUv3LPCVUNNlc/117/11581-tortuguero-way-rancho-cordova-ca--3.png?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-3127-rio-del-oro-placer/y649qtrtv0jw2/"" role=""link"" aria-label=""11581 Tortuguero Way Unit 36495695, Rancho Cordova, CA 95742"" title=""11581 Tortuguero Way Unit 36495695, Rancho Cordova, CA 95742"">
                                    <img class=""embla__slide__img image-container"" alt=""11581 Tortuguero Way Unit 36495695, Rancho Cordova, CA 95742"" />
                                </a>
                            </div>
                        </div>","20","","4 Beds","4 Baths","3,127 Sq Ft","Plan 3127 at Rio Del Oro - Placer, Rancho Cordova, CA 95742","Upon entering the private courtyard of Plan 3127, youll instantly feel as if youve walked into your very own storybook setting, and the welcoming scenery of the home exterior and covered patio allows you to easily imagine the life you could lead within its walls. One entrance will lead you into the private suite where youll be greeted by a charming living area with a kitchenette and a full","","","","","","$907,950","New Construction","Elliott Homes","Builder","",""
"https://www.homes.com/property/11076-international-dr-rancho-cordova-ca/wevlyz4s0n1h5/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/5842554774-989628512/11076-international-dr-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/11076-international-dr-rancho-cordova-ca/wevlyz4s0n1h5/","https://images.homes.com/listings/117/1842554774-989628512/11076-international-dr-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/11076-international-dr-rancho-cordova-ca/wevlyz4s0n1h5/","https://images.homes.com/listings/117/1942554774-989628512/11076-international-dr-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/11076-international-dr-rancho-cordova-ca/wevlyz4s0n1h5/"" role=""link"" aria-label=""11076 International Dr, Rancho Cordova, CA 95670"" title=""11076 International Dr, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""11076 International Dr, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","39","$494,900","3 Beds","2.5 Baths","1,626 Sq Ft","11076 International Dr, Rancho Cordova, CA 95670","Welcome to Capital Village! This 2017-built property is an excellent opportunity for investors and first-time buyers alike. With a prime location close to parks, within walking distance to a bustling shopping center, and easy freeway access, convenience is at your doorstep. The home has been freshly painted and features brand new carpeting throughout, making it move-in ready. Enjoy a comfortable","Darya Ghomeshi","Compass","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/11076-international-dr-rancho-cordova-ca/wevlyz4s0n1h5/","11076 International Dr, Rancho Cordova, CA 95670","","","","","",""
"https://www.homes.com/property/3493-barley-way-rancho-cordova-ca/0rd4m7scdk4me/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/fyEOZ4mZVcVlBKwZdl4F1XxqZS4fRur00r_9NDF98Ic/117/3493-barley-way-rancho-cordova-ca-primaryphoto.jpg?p=1","https://www.homes.com/property/3493-barley-way-rancho-cordova-ca/0rd4m7scdk4me/","https://imagescdn.homes.com/i2/SVILEGFeVZCD2lJB2bcYHfdBTNr4HAQl5ts-pMn6PzM/117/3493-barley-way-rancho-cordova-ca-interiorphoto-2.jpg?p=1","https://www.homes.com/property/3493-barley-way-rancho-cordova-ca/0rd4m7scdk4me/","https://imagescdn.homes.com/i2/MnxHryY0jepXnuAqhJaR5Ehi4mya52zXjbomGuelewQ/117/3493-barley-way-rancho-cordova-ca-interiorphoto-3.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3493-barley-way-rancho-cordova-ca/0rd4m7scdk4me/"" role=""link"" aria-label=""3493 Barley Way, Rancho Cordova, CA 95670"" title=""3493 Barley Way, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""3493 Barley Way, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","9","","4 Beds","3 Baths","1,923 Sq Ft","3493 Barley Way, Rancho Cordova, CA 95670","Introducing Plan 1923 at Veranda in Stone Creek Village! This spacious single family home in Rancho Cordova, CA offers 4 beds, 3 baths, and 1,923 sq ft of living space. With a 2 car garage and a 2 story layout, this home provides plenty of room for families of all sizes.The downstairs showcases an open kitchen and great room, a coat closet, covered patio, and a full-size bathroom and bedroom.","","","","","","$514,950","New Construction","Elliott Homes","Builder","https://www.homes.com/property/3493-barley-way-rancho-cordova-ca/0rd4m7scdk4me/","3493 Barley Way, Rancho Cordova, CA 95670"
"https://www.homes.com/property/11504-tenorio-way-rancho-cordova-ca/5ggvs0k971szy/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/B6s4DGg9p-GgYT0-7Z9-DElVjoF4F8XhAy40fVfSI2E/117/11504-tenorio-way-rancho-cordova-ca-primaryphoto.jpg?p=1","https://www.homes.com/property/11504-tenorio-way-rancho-cordova-ca/5ggvs0k971szy/","https://imagescdn.homes.com/i2/6vEYMEq0WSAF-IFyASowZaKgWAMzUbfaQv9ByOX-cR4/117/11504-tenorio-way-rancho-cordova-ca-interiorphoto-2.jpg?p=1","https://www.homes.com/property/11504-tenorio-way-rancho-cordova-ca/5ggvs0k971szy/","https://imagescdn.homes.com/i2/MCYoEbcM7goiy7DRtbDbWRLzsookpFcpwaoupQax40Y/117/11504-tenorio-way-rancho-cordova-ca-interiorphoto-3.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/11504-tenorio-way-rancho-cordova-ca/5ggvs0k971szy/"" role=""link"" aria-label=""11504 Tenorio Way, Rancho Cordova, CA 95742"" title=""11504 Tenorio Way, Rancho Cordova, CA 95742"">
                                    <img class=""embla__slide__img image-container"" alt=""11504 Tenorio Way, Rancho Cordova, CA 95742"" />
                                </a>
                            </div>
                        </div>","13","","4 Beds","2.5 Baths","2,353 Sq Ft","11504 Tenorio Way, Rancho Cordova, CA 95742","As the only two-story option in Sutter at Rio Del Oro, Plan 2353 has plenty of room for the whole family to thrive under one roof. Enter the home through the sizable covered porch or the two-car garage to find a perfectly-placed bathroom and entryway that leads you into the main living area. The gourmet kitchen features a massive island for optimal seating and counter space, as well as double","","","","","","$733,850","New Construction","Elliott Homes","Builder","https://www.homes.com/property/11504-tenorio-way-rancho-cordova-ca/5ggvs0k971szy/","11504 Tenorio Way, Rancho Cordova, CA 95742"
"https://www.homes.com/property/10835-coloma-rd-rancho-cordova-ca-unit-3/1v3n46g436w3l/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0484861154-394074402/10835-coloma-rd-rancho-cordova-ca-primaryphoto.jpg","https://www.homes.com/property/10835-coloma-rd-rancho-cordova-ca-unit-3/1v3n46g436w3l/","https://images.homes.com/listings/117/1872861154-394074402/10835-coloma-rd-rancho-cordova-ca-buildingphoto-2.jpg","https://www.homes.com/property/10835-coloma-rd-rancho-cordova-ca-unit-3/1v3n46g436w3l/","https://images.homes.com/listings/117/2094861154-394074402/10835-coloma-rd-rancho-cordova-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/10835-coloma-rd-rancho-cordova-ca-unit-3/1v3n46g436w3l/"" role=""link"" aria-label=""10835 Coloma Rd Unit 3, Rancho Cordova, CA 95670"" title=""10835 Coloma Rd Unit 3, Rancho Cordova, CA 95670"">
                                    <img class=""embla__slide__img image-container"" alt=""10835 Coloma Rd Unit 3, Rancho Cordova, CA 95670"" />
                                </a>
                            </div>
                        </div>","31","$249,000","2 Beds","1 Bath","840 Sq Ft","10835 Coloma Rd Unit 3, Rancho Cordova, CA 95670","Beautiful remodeled property. The unit features, newer laminate floors, cabinets, doors, windows, appliances, tile floors, crown molding, baseboards, surround sound system, can lights, window blinds, smooth texture on the ceilings, imperfect texture on the walls, newer stairs handrail. Good location near shopping centers, easy freeway access, very close to American River. Ask your agent to","Gelu Paduraru","Coldwell Banker Realty","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/10835-coloma-rd-rancho-cordova-ca-unit-3/1v3n46g436w3l/","10835 Coloma Rd Unit 3, Rancho Cordova, CA 95670","","","","","",""
